7.45E+09,-0.0603686,7.45E+09,0.0117895
7.45E+09,-0.0581493,7.45E+09,0.00915843
7.45E+09,-0.0584481,7.45E+09,0.0126428
7.45E+09,-0.0534779,7.45E+09,0.0108152
7.45E+09,-0.0670679,7.45E+09,0.013909
7.45E+09,-0.0620563,7.45E+09,0.0135242
7.45E+09,-0.0590793,7.45E+09,0.00782301
7.45E+09,-0.0592422,7.45E+09,0.00841695
7.45E+09,-0.0589609,7.45E+09,0.00832532
7.45E+09,-0.0622895,7.45E+09,0.0137647
7.45E+09,-0.0630924,7.45E+09,0.0105625
7.45E+09,-0.0590798,7.45E+09,0.0138023
7.45E+09,-0.0575296,7.45E+09,0.0143705
7.45E+09,-0.0613629,7.45E+09,0.0169801
7.45E+09,-0.0637042,7.45E+09,0.00906159
7.45E+09,-0.0593135,7.45E+09,0.00642573
7.45E+09,-0.0637558,7.45E+09,0.0126932
7.45E+09,-0.0632519,7.45E+09,0.0141534
7.45E+09,-0.0638187,7.45E+09,0.0119158
7.45E+09,-0.0559416,7.45E+09,0.0159685
7.45E+09,-0.0608365,7.45E+09,0.0108069
7.45E+09,-0.0591929,7.45E+09,0.0109793
7.45E+09,-0.060223,7.45E+09,0.0144338
7.45E+09,-0.0600811,7.45E+09,0.0094659
7.45E+09,-0.0628107,7.45E+09,0.015335
7.45E+09,-0.0612021,7.45E+09,0.00547107
7.45E+09,-0.0619562,7.45E+09,0.0113863
7.45E+09,-0.0624042,7.45E+09,0.0103239
7.45E+09,-0.0587906,7.45E+09,0.014709
7.45E+09,-0.0589644,7.45E+09,0.0105162
7.45E+09,-0.0551597,7.45E+09,0.0151592
7.45E+09,-0.0590974,7.45E+09,0.013591
7.45E+09,-0.060949,7.45E+09,0.00931283
7.45E+09,-0.0651217,7.45E+09,0.0161435
7.45E+09,-0.0587979,7.45E+09,0.0114145
7.45E+09,-0.0636246,7.45E+09,0.0141683
7.45E+09,-0.0609101,7.45E+09,0.010474
7.45E+09,-0.0576052,7.45E+09,0.0117542
7.45E+09,-0.0584201,7.45E+09,0.00926453
7.45E+09,-0.0585207,7.45E+09,0.0119097
7.45E+09,-0.0580218,7.45E+09,0.0138524
7.45E+09,-0.0589432,7.45E+09,0.0096394
7.45E+09,-0.0578425,7.45E+09,0.00756534
7.45E+09,-0.0632368,7.45E+09,0.00763485
7.45E+09,-0.0603398,7.45E+09,0.0103443
7.45E+09,-0.0659533,7.45E+09,0.00621502
7.45E+09,-0.0602171,7.45E+09,0.0148656
7.45E+09,-0.0589538,7.45E+09,0.0113621
7.45E+09,-0.0552759,7.45E+09,0.0102658
7.45E+09,-0.0592128,7.45E+09,0.0166426
7.45E+09,-0.0597153,7.45E+09,0.0136928
7.45E+09,-0.059065,7.45E+09,0.00926406
7.45E+09,-0.0567384,7.45E+09,0.0111562
7.45E+09,-0.0658043,7.45E+09,0.011441
7.45E+09,-0.0589912,7.45E+09,0.0119622
7.45E+09,-0.0630078,7.45E+09,0.0120347
7.45E+09,-0.0600857,7.45E+09,0.0105099
7.45E+09,-0.0639469,7.45E+09,0.0163034
7.45E+09,-0.0618713,7.45E+09,0.010044
7.45E+09,-0.0600257,7.45E+09,0.0135508
7.45E+09,-0.064517,7.45E+09,0.0152157
7.45E+09,-0.0602685,7.45E+09,0.00885088
7.45E+09,-0.0597655,7.45E+09,0.0120341
7.45E+09,-0.0614906,7.45E+09,0.00864494
7.45E+09,-0.0595687,7.45E+09,0.014311
7.45E+09,-0.0575732,7.45E+09,0.0121813
7.45E+09,-0.0613426,7.45E+09,0.0108778
7.45E+09,-0.0600072,7.45E+09,0.0190565
7.45E+09,-0.060954,7.45E+09,0.0145297
7.45E+09,-0.0574762,7.45E+09,0.00737725
7.45E+09,-0.059747,7.45E+09,0.0100743
7.45E+09,-0.0630706,7.45E+09,0.0159824
7.45E+09,-0.0676845,7.45E+09,0.0104646
7.45E+09,-0.0613982,7.45E+09,0.0154441
7.45E+09,-0.0616802,7.45E+09,0.00934319
7.45E+09,-0.0585543,7.45E+09,0.0133041
7.45E+09,-0.0550393,7.45E+09,0.0084457
7.45E+09,-0.06106,7.45E+09,0.0139343
7.45E+09,-0.0607981,7.45E+09,0.0181929
7.45E+09,-0.0630111,7.45E+09,0.0140941
7.45E+09,-0.0559567,7.45E+09,0.0124546
7.45E+09,-0.0579709,7.45E+09,0.0120187
7.45E+09,-0.060626,7.45E+09,0.0147697
7.45E+09,-0.0591317,7.45E+09,0.0102025
7.45E+09,-0.0614946,7.45E+09,0.0150202
7.45E+09,-0.0657784,7.45E+09,0.012477
7.45E+09,-0.0580603,7.45E+09,0.0107219
7.45E+09,-0.0615519,7.45E+09,0.012159
7.45E+09,-0.0611264,7.45E+09,0.0122463
7.45E+09,-0.0610084,7.45E+09,0.0122931
7.45E+09,-0.0589815,7.45E+09,0.0119757
7.45E+09,-0.0615105,7.45E+09,0.0211765
7.45E+09,-0.0641899,7.45E+09,0.0107123
7.45E+09,-0.0588405,7.45E+09,0.0160099
7.45E+09,-0.0578725,7.45E+09,0.0143198
7.45E+09,-0.0575959,7.45E+09,0.0145614
7.45E+09,-0.0622356,7.45E+09,0.0121946
7.45E+09,-0.0555194,7.45E+09,0.0179683
7.45E+09,-0.0580284,7.45E+09,0.0150952
7.45E+09,-0.0593414,7.45E+09,0.0118323
7.45E+09,-0.0577005,7.45E+09,0.0146761
7.45E+09,-0.0653879,7.45E+09,0.016272
7.45E+09,-0.063958,7.45E+09,0.0117529
7.45E+09,-0.0627589,7.45E+09,0.00990987
7.45E+09,-0.0590341,7.45E+09,0.0155826
7.45E+09,-0.0578812,7.45E+09,0.0175098
7.45E+09,-0.0573915,7.45E+09,0.0147286
7.45E+09,-0.0619986,7.45E+09,0.0132545
7.45E+09,-0.0588741,7.45E+09,0.0151014
7.45E+09,-0.0644686,7.45E+09,0.0150436
7.45E+09,-0.0578064,7.45E+09,0.0130979
7.45E+09,-0.0630941,7.45E+09,0.0101063
7.45E+09,-0.0651323,7.45E+09,0.0147611
7.45E+09,-0.0614961,7.45E+09,0.00979171
7.45E+09,-0.0572684,7.45E+09,0.0158821
7.45E+09,-0.0576945,7.45E+09,0.0114136
7.45E+09,-0.0644666,7.45E+09,0.0151419
7.45E+09,-0.0583108,7.45E+09,0.0103589
7.45E+09,-0.0664466,7.45E+09,0.0123223
7.45E+09,-0.0626962,7.45E+09,0.011875
7.45E+09,-0.0581302,7.45E+09,0.0163999
7.45E+09,-0.0610895,7.45E+09,0.0157237
7.45E+09,-0.0647586,7.45E+09,0.0199973
7.45E+09,-0.0573529,7.45E+09,0.016914
7.45E+09,-0.0586841,7.45E+09,0.0139947
7.45E+09,-0.0589963,7.45E+09,0.0112481
7.45E+09,-0.061245,7.45E+09,0.0111147
7.45E+09,-0.0599806,7.45E+09,0.00897635
7.45E+09,-0.0604865,7.45E+09,0.00923215
7.45E+09,-0.0626351,7.45E+09,0.0124644
7.45E+09,-0.0560364,7.45E+09,0.0130309
7.45E+09,-0.0568455,7.45E+09,0.0128208
7.45E+09,-0.0587513,7.45E+09,0.0120819
7.45E+09,-0.0621583,7.45E+09,0.018589
7.45E+09,-0.0612862,7.45E+09,0.0162055
7.45E+09,-0.0637766,7.45E+09,0.0127575
7.45E+09,-0.0630765,7.45E+09,0.0166328
7.45E+09,-0.0638843,7.45E+09,0.016545
7.45E+09,-0.0585914,7.45E+09,0.0182795
7.45E+09,-0.0611443,7.45E+09,0.00765196
7.45E+09,-0.0578254,7.45E+09,0.0133558
7.45E+09,-0.0588665,7.45E+09,0.0126507
7.45E+09,-0.0604049,7.45E+09,0.0149189
7.45E+09,-0.0596253,7.45E+09,0.0150583
7.45E+09,-0.0594248,7.45E+09,0.0151191
7.45E+09,-0.0617946,7.45E+09,0.0164029
7.45E+09,-0.0626518,7.45E+09,0.0138227
7.45E+09,-0.0638824,7.45E+09,0.00994452
7.45E+09,-0.0588962,7.45E+09,0.0152081
7.45E+09,-0.0561875,7.45E+09,0.013297
7.45E+09,-0.0587537,7.45E+09,0.0127038
7.45E+09,-0.0578337,7.45E+09,0.0167521
7.45E+09,-0.0533475,7.45E+09,0.01371
7.45E+09,-0.0584299,7.45E+09,0.0171314
7.45E+09,-0.056072,7.45E+09,0.0175936
7.45E+09,-0.0599744,7.45E+09,0.00901401
7.45E+09,-0.0632714,7.45E+09,0.0139677
7.45E+09,-0.0606715,7.45E+09,0.010095
7.45E+09,-0.0589806,7.45E+09,0.0122626
7.45E+09,-0.0598473,7.45E+09,0.0202487
7.45E+09,-0.0602235,7.45E+09,0.0135722
7.45E+09,-0.059147,7.45E+09,0.0170503
7.45E+09,-0.0591429,7.45E+09,0.0182503
7.45E+09,-0.0643021,7.45E+09,0.0103057
7.45E+09,-0.0569231,7.45E+09,0.00998538
7.45E+09,-0.0608081,7.45E+09,0.00842737
7.45E+09,-0.0568947,7.45E+09,0.0176334
7.45E+09,-0.0596107,7.45E+09,0.0113211
7.45E+09,-0.0626682,7.45E+09,0.0141965
7.45E+09,-0.0566486,7.45E+09,0.0125814
7.45E+09,-0.0628943,7.45E+09,0.0124603
7.45E+09,-0.0618778,7.45E+09,0.0155377
7.45E+09,-0.0537118,7.45E+09,0.0169934
7.45E+09,-0.0618052,7.45E+09,0.0159937
7.45E+09,-0.059963,7.45E+09,0.013811
7.45E+09,-0.0635454,7.45E+09,0.015567
7.45E+09,-0.0553164,7.45E+09,0.0139602
7.45E+09,-0.0582947,7.45E+09,0.0154087
7.45E+09,-0.05776,7.45E+09,0.017357
7.45E+09,-0.0602977,7.45E+09,0.0129327
7.45E+09,-0.0593285,7.45E+09,0.0165
7.45E+09,-0.0563375,7.45E+09,0.0172697
7.45E+09,-0.0617071,7.45E+09,0.0155118
7.45E+09,-0.0594063,7.45E+09,0.0183747
7.45E+09,-0.0602014,7.45E+09,0.0138092
7.45E+09,-0.066908,7.45E+09,0.0167664
7.45E+09,-0.0622369,7.45E+09,0.0163056
7.45E+09,-0.0580651,7.45E+09,0.0162884
7.45E+09,-0.0589929,7.45E+09,0.0139043
7.45E+09,-0.0586379,7.45E+09,0.0185515
7.45E+09,-0.0645212,7.45E+09,0.0218579
7.45E+09,-0.0550219,7.45E+09,0.0152622
7.45E+09,-0.0591819,7.45E+09,0.0141488
7.45E+09,-0.0685779,7.45E+09,0.0168611
7.45E+09,-0.0648986,7.45E+09,0.0144565
7.45E+09,-0.0567717,7.45E+09,0.0157677
7.45E+09,-0.0628455,7.45E+09,0.0167994
7.45E+09,-0.0599833,7.45E+09,0.0203714
7.45E+09,-0.0590107,7.45E+09,0.013965
7.45E+09,-0.0604596,7.45E+09,0.0149511
7.45E+09,-0.057326,7.45E+09,0.0175992
7.45E+09,-0.0634984,7.45E+09,0.019189
7.45E+09,-0.0603232,7.45E+09,0.0176459
7.45E+09,-0.0571911,7.45E+09,0.0176848
7.45E+09,-0.055845,7.45E+09,0.0215805
7.45E+09,-0.0612126,7.45E+09,0.0184311
7.45E+09,-0.0624459,7.45E+09,0.0130207
7.45E+09,-0.0635601,7.45E+09,0.0178802
7.45E+09,-0.0642981,7.45E+09,0.0189444
7.45E+09,-0.0645501,7.45E+09,0.0169994
7.45E+09,-0.0618537,7.45E+09,0.0172991
7.45E+09,-0.0655816,7.45E+09,0.021797
7.45E+09,-0.0589158,7.45E+09,0.0153682
7.45E+09,-0.0649485,7.45E+09,0.0166557
7.45E+09,-0.0646646,7.45E+09,0.0198008
7.45E+09,-0.0582157,7.45E+09,0.0205398
7.45E+09,-0.0624823,7.45E+09,0.0159448
7.45E+09,-0.0611502,7.45E+09,0.0221343
7.45E+09,-0.0620691,7.45E+09,0.0144437
7.45E+09,-0.0605546,7.45E+09,0.015265
7.45E+09,-0.0589754,7.45E+09,0.0191072
7.45E+09,-0.055217,7.45E+09,0.0133273
7.45E+09,-0.0624274,7.45E+09,0.015006
7.45E+09,-0.061359,7.45E+09,0.0231953
7.45E+09,-0.0598394,7.45E+09,0.0204459
7.45E+09,-0.0631074,7.45E+09,0.0156475
7.45E+09,-0.0531148,7.45E+09,0.0202591
7.45E+09,-0.0580843,7.45E+09,0.0203296
7.45E+09,-0.0537619,7.45E+09,0.0210863
7.45E+09,-0.0603739,7.45E+09,0.0198763
7.45E+09,-0.0615613,7.45E+09,0.018042
7.45E+09,-0.0642787,7.45E+09,0.0172539
7.45E+09,-0.0587153,7.45E+09,0.0196555
7.45E+09,-0.0586789,7.45E+09,0.0200467
7.45E+09,-0.0618283,7.45E+09,0.018905
7.45E+09,-0.0590638,7.45E+09,0.019148
7.45E+09,-0.0581534,7.45E+09,0.0177711
7.45E+09,-0.0582102,7.45E+09,0.0144732
7.45E+09,-0.0539984,7.45E+09,0.0206458
7.45E+09,-0.0605163,7.45E+09,0.0195583
7.45E+09,-0.0572656,7.45E+09,0.0204594
7.45E+09,-0.0583993,7.45E+09,0.0194845
7.45E+09,-0.0648453,7.45E+09,0.0193246
7.45E+09,-0.0556664,7.45E+09,0.0251773
7.45E+09,-0.0602464,7.45E+09,0.0243059
7.45E+09,-0.0572589,7.45E+09,0.0228228
7.45E+09,-0.0590453,7.45E+09,0.0246511
7.45E+09,-0.0617,7.45E+09,0.018503
7.45E+09,-0.062404,7.45E+09,0.0227448
7.45E+09,-0.0579256,7.45E+09,0.0159537
7.45E+09,-0.0574181,7.45E+09,0.0241233
7.45E+09,-0.0577361,7.45E+09,0.0221312
7.45E+09,-0.0629689,7.45E+09,0.0219563
7.45E+09,-0.0615933,7.45E+09,0.0166026
7.45E+09,-0.0541225,7.45E+09,0.0184524
7.45E+09,-0.0554183,7.45E+09,0.0211238
7.45E+09,-0.0574473,7.45E+09,0.0194815
7.45E+09,-0.0585926,7.45E+09,0.0242269
7.45E+09,-0.0636528,7.45E+09,0.0228041
7.45E+09,-0.0576995,7.45E+09,0.0196381
7.45E+09,-0.0587955,7.45E+09,0.0204101
7.45E+09,-0.0586626,7.45E+09,0.0212493
7.45E+09,-0.0586265,7.45E+09,0.0171988
7.45E+09,-0.0576389,7.45E+09,0.0209023
7.45E+09,-0.0611153,7.45E+09,0.0227696
7.45E+09,-0.0606811,7.45E+09,0.0215084
7.45E+09,-0.0557493,7.45E+09,0.0203683
7.45E+09,-0.0582448,7.45E+09,0.0236821
7.45E+09,-0.0620512,7.45E+09,0.0216361
7.45E+09,-0.0667836,7.45E+09,0.0217326
7.45E+09,-0.0543065,7.45E+09,0.0230813
7.45E+09,-0.0574108,7.45E+09,0.0212212
7.45E+09,-0.0557171,7.45E+09,0.0188503
7.45E+09,-0.0568894,7.45E+09,0.0192308
7.45E+09,-0.0530835,7.45E+09,0.0245593
7.45E+09,-0.0587326,7.45E+09,0.0203525
7.45E+09,-0.0565191,7.45E+09,0.0228694
7.45E+09,-0.0608648,7.45E+09,0.0178892
7.45E+09,-0.0606809,7.45E+09,0.0192212
7.45E+09,-0.0621835,7.45E+09,0.0218483
7.45E+09,-0.0551995,7.45E+09,0.022005
7.45E+09,-0.0594329,7.45E+09,0.0243897
7.45E+09,-0.0555008,7.45E+09,0.0230377
7.45E+09,-0.058687,7.45E+09,0.0260674
7.45E+09,-0.059685,7.45E+09,0.0246193
7.45E+09,-0.060746,7.45E+09,0.0271363
7.45E+09,-0.0592797,7.45E+09,0.0230662
7.45E+09,-0.0622459,7.45E+09,0.0221333
7.45E+09,-0.0570533,7.45E+09,0.0249414
7.45E+09,-0.0553007,7.45E+09,0.0222337
7.45E+09,-0.0549518,7.45E+09,0.0237694
7.45E+09,-0.0626091,7.45E+09,0.0274701
7.45E+09,-0.0588863,7.45E+09,0.0210582
7.45E+09,-0.0556459,7.45E+09,0.0263841
7.45E+09,-0.0586166,7.45E+09,0.0305601
7.45E+09,-0.0582765,7.45E+09,0.0271233
7.45E+09,-0.0593416,7.45E+09,0.024636
7.45E+09,-0.0592506,7.45E+09,0.0268728
7.45E+09,-0.0601806,7.45E+09,0.0325895
7.46E+09,-0.0554431,7.46E+09,0.0263138
7.46E+09,-0.0542356,7.46E+09,0.0266982
7.46E+09,-0.0578895,7.46E+09,0.0249084
7.46E+09,-0.0534119,7.46E+09,0.0252592
7.46E+09,-0.055844,7.46E+09,0.0245909
7.46E+09,-0.0583889,7.46E+09,0.0266439
7.46E+09,-0.063635,7.46E+09,0.0257955
7.46E+09,-0.0555955,7.46E+09,0.0269322
7.46E+09,-0.0585828,7.46E+09,0.0276571
7.46E+09,-0.0606323,7.46E+09,0.0279995
7.46E+09,-0.0542961,7.46E+09,0.0230591
7.46E+09,-0.0558356,7.46E+09,0.0273948
7.46E+09,-0.05354,7.46E+09,0.0249171
7.46E+09,-0.0586769,7.46E+09,0.0254841
7.46E+09,-0.0567206,7.46E+09,0.0307848
7.46E+09,-0.0593391,7.46E+09,0.0245539
7.46E+09,-0.0584497,7.46E+09,0.0302873
7.46E+09,-0.0552879,7.46E+09,0.0250858
7.46E+09,-0.0567965,7.46E+09,0.0277793
7.46E+09,-0.0531135,7.46E+09,0.0228
7.46E+09,-0.0568254,7.46E+09,0.0324838
7.46E+09,-0.0578775,7.46E+09,0.0299694
7.46E+09,-0.0607249,7.46E+09,0.0281914
7.46E+09,-0.0531488,7.46E+09,0.0305109
7.46E+09,-0.050072,7.46E+09,0.0316688
7.46E+09,-0.0621272,7.46E+09,0.0295668
7.46E+09,-0.0448899,7.46E+09,0.0283428
7.46E+09,-0.0527834,7.46E+09,0.0294601
7.46E+09,-0.0535026,7.46E+09,0.0294693
7.46E+09,-0.0552002,7.46E+09,0.0360899
7.46E+09,-0.0547247,7.46E+09,0.0340012
7.46E+09,-0.0557666,7.46E+09,0.0332288
7.46E+09,-0.0495396,7.46E+09,0.0351564
7.46E+09,-0.0562249,7.46E+09,0.0326588
7.46E+09,-0.0531109,7.46E+09,0.0302884
7.46E+09,-0.0510568,7.46E+09,0.0334133
7.46E+09,-0.0533658,7.46E+09,0.0314913
7.46E+09,-0.0482238,7.46E+09,0.0322443
7.46E+09,-0.0498031,7.46E+09,0.0330467
7.46E+09,-0.0521613,7.46E+09,0.0338117
7.46E+09,-0.0496084,7.46E+09,0.0323244
7.46E+09,-0.05594,7.46E+09,0.0329102
7.46E+09,-0.0515403,7.46E+09,0.0328454
7.46E+09,-0.053649,7.46E+09,0.037292
7.46E+09,-0.0556221,7.46E+09,0.0363453
7.46E+09,-0.0553442,7.46E+09,0.0352788
7.46E+09,-0.0498171,7.46E+09,0.0339758
7.46E+09,-0.0473802,7.46E+09,0.0355178
7.46E+09,-0.0545493,7.46E+09,0.0370353
7.46E+09,-0.0470668,7.46E+09,0.0355153
7.46E+09,-0.0503386,7.46E+09,0.0315554
7.46E+09,-0.0502836,7.46E+09,0.0389485
7.46E+09,-0.0512773,7.46E+09,0.0434186
7.46E+09,-0.0460403,7.46E+09,0.0371166
7.46E+09,-0.0535387,7.46E+09,0.0405268
7.46E+09,-0.0499958,7.46E+09,0.036843
7.46E+09,-0.0484173,7.46E+09,0.0399144
7.46E+09,-0.045263,7.46E+09,0.0360893
7.46E+09,-0.0474161,7.46E+09,0.0394123
7.46E+09,-0.0489498,7.46E+09,0.0413567
7.46E+09,-0.0492026,7.46E+09,0.0410941
7.46E+09,-0.0479254,7.46E+09,0.0395304
7.46E+09,-0.0454443,7.46E+09,0.0371748
7.46E+09,-0.0488164,7.46E+09,0.0455019
7.46E+09,-0.0420707,7.46E+09,0.0435986
7.46E+09,-0.0455854,7.46E+09,0.0421369
7.46E+09,-0.0400358,7.46E+09,0.0430434
7.46E+09,-0.0419972,7.46E+09,0.0445698
7.46E+09,-0.042534,7.46E+09,0.043798
7.46E+09,-0.0413936,7.46E+09,0.046242
7.46E+09,-0.0419897,7.46E+09,0.0466446
7.46E+09,-0.0367449,7.46E+09,0.043584
7.46E+09,-0.0400012,7.46E+09,0.0412822
7.46E+09,-0.035726,7.46E+09,0.0473194
7.46E+09,-0.0386343,7.46E+09,0.0445355
7.46E+09,-0.0328742,7.46E+09,0.0441987
7.46E+09,-0.0401222,7.46E+09,0.0448958
7.46E+09,-0.0345128,7.46E+09,0.0502072
7.46E+09,-0.0370242,7.46E+09,0.0476689
7.46E+09,-0.0341878,7.46E+09,0.0461106
7.46E+09,-0.0343249,7.46E+09,0.0510158
7.46E+09,-0.0334213,7.46E+09,0.0449176
7.46E+09,-0.0298992,7.46E+09,0.0482009
7.46E+09,-0.0265267,7.46E+09,0.0466968
7.46E+09,-0.0289627,7.46E+09,0.0499357
7.46E+09,-0.0301344,7.46E+09,0.0508901
7.46E+09,-0.0218585,7.46E+09,0.0498099
7.46E+09,-0.02582,7.46E+09,0.0456814
7.46E+09,-0.0264276,7.46E+09,0.0510629
7.46E+09,-0.0201105,7.46E+09,0.0513499
7.46E+09,-0.0250221,7.46E+09,0.0578564
7.46E+09,-0.0210325,7.46E+09,0.0470978
7.46E+09,-0.0212251,7.46E+09,0.0546133
7.46E+09,-0.021339,7.46E+09,0.054444
7.46E+09,-0.0145247,7.46E+09,0.0524277
7.46E+09,-0.0169666,7.46E+09,0.054676
7.46E+09,-0.0104774,7.46E+09,0.0482622
7.46E+09,-0.011801,7.46E+09,0.0478704
7.46E+09,-0.00853733,7.46E+09,0.0489551
7.46E+09,-0.00645177,7.46E+09,0.0524091
7.46E+09,0.000865952,7.46E+09,0.0522945
7.46E+09,-0.00765258,7.46E+09,0.0488659
7.46E+09,0.000868622,7.46E+09,0.0451851
7.46E+09,-0.00179035,7.46E+09,0.0485214
7.46E+09,0.00273224,7.46E+09,0.049386
7.46E+09,0.00814023,7.46E+09,0.0459309
7.46E+09,0.00468966,7.46E+09,0.0428963
7.46E+09,0.00928674,7.46E+09,0.045441
7.46E+09,0.0133968,7.46E+09,0.0416821
7.46E+09,0.0138446,7.46E+09,0.0477489
7.46E+09,0.0110817,7.46E+09,0.0386764
7.46E+09,0.0154942,7.46E+09,0.0326238
7.46E+09,0.0167078,7.46E+09,0.0330251
7.46E+09,0.0152943,7.46E+09,0.0340216
7.46E+09,0.0205222,7.46E+09,0.028916
7.46E+09,0.0245058,7.46E+09,0.0298014
7.46E+09,0.0196366,7.46E+09,0.026512
7.46E+09,0.0248666,7.46E+09,0.0213852
7.46E+09,0.0258009,7.46E+09,0.0226176
7.46E+09,0.0217482,7.46E+09,0.0238072
7.46E+09,0.0261572,7.46E+09,0.010715
7.46E+09,0.0260857,7.46E+09,0.0139429
7.46E+09,0.0255255,7.46E+09,0.0101779
7.46E+09,0.0275124,7.46E+09,0.00419393
7.46E+09,0.0267539,7.46E+09,0.0019652
7.46E+09,0.0215638,7.46E+09,-0.000856667
7.46E+09,0.0261768,7.46E+09,-0.00162488
7.46E+09,0.026465,7.46E+09,0.00256612
7.46E+09,0.0234998,7.46E+09,-0.00445724
7.46E+09,0.0227599,7.46E+09,-0.00651997
7.46E+09,0.0206977,7.46E+09,-0.00927144
7.46E+09,0.02394,7.46E+09,-0.0135155
7.46E+09,0.0288306,7.46E+09,-0.0136943
7.46E+09,0.0221946,7.46E+09,-0.0176561
7.46E+09,0.0167651,7.46E+09,-0.0235829
7.46E+09,0.0213762,7.46E+09,-0.0228591
7.46E+09,0.0164725,7.46E+09,-0.0254863
7.46E+09,0.0194168,7.46E+09,-0.0285801
7.46E+09,0.0129726,7.46E+09,-0.0240964
7.46E+09,0.00810646,7.46E+09,-0.0318481
7.46E+09,0.00843994,7.46E+09,-0.0313546
7.46E+09,0.00900578,7.46E+09,-0.0274034
7.46E+09,0.00506264,7.46E+09,-0.0347707
7.46E+09,0.0049621,7.46E+09,-0.0351471
7.46E+09,0.00507489,7.46E+09,-0.0384291
7.46E+09,0.000943301,7.46E+09,-0.0395273
7.46E+09,0.000618321,7.46E+09,-0.0347793
7.46E+09,-0.00295321,7.46E+09,-0.0376488
